"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.MRs","Input.text","Input.model","Answer.naturalness","Answer.quality","Approve","Reject"
"32XN26MTY20E7R1CNAHUQKKYD3W0LR","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","37UQDCYH61CY8RAKCF9AHROBL0O7VV","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 15:57:54 PDT 2020","Mon Aug 31 15:58:22 PDT 2020","Thu Sep 03 15:58:22 PDT 2020","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]","The Punter is a cheap indian restaurant near Express by Holiday Inn in the riverside area. It has an average customer rating and is not family friendly.","tgen","4","4"
"32XN26MTY20E7R1CNAHUQKKYD3W0LR","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","3VW6495TLNHYR51Q4ZMU13C26BYYYK","A1NF6PELRKACS9","Submitted","Mon Aug 31 05:45:18 PDT 2020","Mon Aug 31 05:45:42 PDT 2020","Thu Sep 03 05:45:42 PDT 2020","","","","24","98% (80/82)","98% (80/82)","98% (80/82)","name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]","The Punter is a cheap indian restaurant near Express by Holiday Inn in the riverside area. It has an average customer rating and is not family friendly.","tgen","5","4"
"3PGQRAZX151Y8ZSNFRP4UYSDHAISYX","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3RXPCZQMQTS1F85NY4TFGGUOVV8G1I","A1NF6PELRKACS9","Submitted","Mon Aug 31 06:24:17 PDT 2020","Mon Aug 31 06:24:52 PDT 2020","Thu Sep 03 06:24:52 PDT 2020","","","","35","98% (80/82)","98% (80/82)","98% (80/82)","name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]","The Cricketers is a restaurant providing Chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.","ours","5","5"
"3PGQRAZX151Y8ZSNFRP4UYSDHAISYX","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3UWN2HHPU2M7JKL3YRLU21QUMDCNSY","A3QZMGTVA4VO44","Submitted","Mon Aug 31 21:28:08 PDT 2020","Mon Aug 31 21:28:47 PDT 2020","Thu Sep 03 21:28:47 PDT 2020","","","","39","100% (65/65)","100% (65/65)","100% (65/65)","name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]","The Cricketers is a restaurant providing Chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.","ours","4","4"
"3DW3BNF1HKZZLLI9WIWF68OINZ9V8R","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","3QUO65DNQY55GIDJOBG7WR8NXKRUOP","A3QZMGTVA4VO44","Submitted","Mon Aug 31 20:34:58 PDT 2020","Mon Aug 31 20:36:40 PDT 2020","Thu Sep 03 20:36:40 PDT 2020","","","","102","100% (65/65)","100% (65/65)","100% (65/65)","name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]","The Phoenix is a cheap, family friendly restaurant that serves Indian food. It is located in the city centre near Crowne Plaza Hotel and has a customer rating of 5 out of 5.","ours","5","5"
"3DW3BNF1HKZZLLI9WIWF68OINZ9V8R","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","3XCC1ODXDPSGL2YIZUD6GLG35G9QRH","A1NF6PELRKACS9","Submitted","Mon Aug 31 06:19:53 PDT 2020","Mon Aug 31 06:20:17 PDT 2020","Thu Sep 03 06:20:17 PDT 2020","","","","24","98% (80/82)","98% (80/82)","98% (80/82)","name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]","The Phoenix is a cheap, family friendly restaurant that serves Indian food. It is located in the city centre near Crowne Plaza Hotel and has a customer rating of 5 out of 5.","ours","5","4"
"37SOB9Z0TVEAOJ096XZDSII5GFFL36","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3RXPCZQMQTS1F85NY4TFGGUOVX1G1F","A1NF6PELRKACS9","Submitted","Mon Aug 31 09:59:51 PDT 2020","Mon Aug 31 10:00:30 PDT 2020","Thu Sep 03 10:00:30 PDT 2020","","","","39","98% (80/82)","98% (80/82)","98% (80/82)","name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]","The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.","tgen","5","4"
"37SOB9Z0TVEAOJ096XZDSII5GFFL36","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3ZOTGHDK5MSP15LFZ6L7HQQZCL3OSW","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 15:56:31 PDT 2020","Mon Aug 31 15:56:43 PDT 2020","Thu Sep 03 15:56:43 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]","The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.","tgen","3","4"
"35O6H0UNMVX778ZDHVBTR03XQM1J5S","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3WT783CTPFYPBU7AYFQLW1MIJLGCB8","A1NF6PELRKACS9","Submitted","Mon Aug 31 22:04:49 PDT 2020","Mon Aug 31 22:05:10 PDT 2020","Thu Sep 03 22:05:10 PDT 2020","","","","21","98% (80/82)","98% (80/82)","98% (80/82)","name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]","The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.","slug","5","4"
"3Z33IC0JD33ZZQ1J1A2T64JT75RV9G","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","3Z3ZLGNNSMBO20DGO4CAYNDNZ6B3QG","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 15:24:24 PDT 2020","Mon Aug 31 15:24:36 PDT 2020","Thu Sep 03 15:24:36 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]","The Phoenix is a cheap indian restaurant located in the city centre near Crowne Plaza Hotel. It has a 5 out of 5 customer rating and is family friendly.","slug","5","4"
"3MVY4USGC94CIZDIB9318AYPRRKISH","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:28 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:28 PDT 2020","","","33OOO72IVL2P7G1RY1H6WVS4PM3TCQ","A1NF6PELRKACS9","Submitted","Mon Aug 31 06:09:31 PDT 2020","Mon Aug 31 06:09:58 PDT 2020","Thu Sep 03 06:09:58 PDT 2020","","","","27","98% (80/82)","98% (80/82)","98% (80/82)","name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]","The Vaults is a Japanese pub located near Raja Indian Cuisine in the riverside area. It is not family-friendly and has an average customer rating. The price range is less than £20.","ours","5","5"
"3YGYP13654QSVLOWT0GON8PAROVNRE","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3DEL4X4ELA29R0BGZ30SIP5T57CYXR","A1NF6PELRKACS9","Submitted","Mon Aug 31 08:18:07 PDT 2020","Mon Aug 31 08:18:32 PDT 2020","Thu Sep 03 08:18:32 PDT 2020","","","","25","98% (80/82)","98% (80/82)","98% (80/82)","name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]","The Wrestlers is a children friendly pub that serves Italian food. It is located in the riverside area near Raja Indian Cuisine. The price range is more than £30.","ours","5","4"
"30IRMPJWE20RNF3TWNO8VG86XTQKR6","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:29 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:29 PDT 2020","","","3LEP4MGT3KHZGMDOYBLWG7404J8BDJ","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 15:50:48 PDT 2020","Mon Aug 31 15:51:08 PDT 2020","Thu Sep 03 15:51:08 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]","The Vaults is a japanese pub with a price range less than £20. It is located in the riverside area near Raja Indian Cuisine. It has an average customer rating and is not family-friendly.","tgen","4","5"
"3K3G488TS5POTV3QCLV2O1FJ4HTQ5Q","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","39LNWE0K4YDVKW2GQG32CUC1L9GIU2","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 15:34:25 PDT 2020","Mon Aug 31 15:35:26 PDT 2020","Thu Sep 03 15:35:26 PDT 2020","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]","The Wrestlers is a children friendly italian pub near Raja Indian Cuisine in the riverside area. The price range is more than £30.","tgen","3","4"
"3VADEH0UIFE4ZL0MO4TLH7Z1D5FPS0","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:29 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:29 PDT 2020","","","3L6L49WXW4EKRADM4QTQAHA2H64542","A1NF6PELRKACS9","Submitted","Mon Aug 31 06:24:00 PDT 2020","Mon Aug 31 06:24:36 PDT 2020","Thu Sep 03 06:24:36 PDT 2020","","","","36","98% (80/82)","98% (80/82)","98% (80/82)","name[The Vaults], eatType[pub], food[Japanese], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]","The Vaults is a japanese pub with a price range less than £20. It is located in the riverside area near Raja Indian Cuisine. It has an average customer rating and is not family-friendly.","slug","5","4"
"3YCT0L9ONPQ4W0O98PGTDIU6DQENS2","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:33 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:33 PDT 2020","","","3AWETUDC969C6VWQW32ATMRGNODZIK","A1NF6PELRKACS9","Submitted","Mon Aug 31 08:21:47 PDT 2020","Mon Aug 31 08:23:19 PDT 2020","Thu Sep 03 08:23:19 PDT 2020","","","","92","98% (80/82)","98% (80/82)","98% (80/82)","name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]","The Wrestlers is a children friendly italian pub near Raja Indian Cuisine in the riverside area. The price range is more than £30.","slug","5","4"
"3R5OYNIC3FQ5ELD1D4YBRCVNFOTPTP","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:29 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:29 PDT 2020","","","3M1CVSFP64MOMLC1XJRKLVRT5GFQAB","A1B5SSGMTAQ9B5","Submitted","Mon Aug 31 16:00:46 PDT 2020","Mon Aug 31 16:00:56 PDT 2020","Thu Sep 03 16:00:56 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]","The Waterman is a pub that provides Indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.","ours","4","4"
"3R5OYNIC3FQ5ELD1D4YBRCVNFOTPTP","3I3MQQJ31WZS9I6D90FX8PJ75W31J9","How well does the text contain MRs(Meaning Representations) and quality of fluency?","Is the sentence generated by reflecting the given MRs well?","meaning representation, semantic, similarity, text","$0.03","Mon Aug 31 02:07:29 PDT 2020","3","BatchId:4169124;OriginalHitTemplateId:928390917;","7200","259200","Thu Sep 10 02:07:29 PDT 2020","","","3R2UR8A0IEXXXM7ETGRUGY7RRXXXOZ","A1NF6PELRKACS9","Submitted","Mon Aug 31 09:24:17 PDT 2020","Mon Aug 31 09:24:36 PDT 2020","Thu Sep 03 09:24:36 PDT 2020","","","","19","98% (80/82)","98% (80/82)","98% (80/82)","name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]","The Waterman is a pub that provides Indian food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.","ours","5","5"
